id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
hwqa6kdm1s,3/6/2012,2.01E+13,3/9/2012,-unknown-,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
c48ymiecec,3/6/2012,2.01E+13,,FEMALE,37,basic,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF
xszakx7eld,3/6/2012,2.01E+13,3/6/2012,MALE,74,basic,3,en,sem-non-brand,google,tracked-other,Web,Windows Desktop,Chrome,other
py2r8cowbm,3/6/2012,2.01E+13,3/20/2012,FEMALE,35,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,IT
1xlnzsgwy5,3/6/2012,2.01E+13,,FEMALE,52,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
l4l5ft1wu2,3/6/2012,2.01E+13,3/6/2012,FEMALE,57,facebook,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
2dj5izlt5q,3/6/2012,2.01E+13,3/8/2012,MALE,31,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
v41po95rtp,3/6/2012,2.01E+13,3/7/2012,FEMALE,36,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US
9jqsaxkhop,3/6/2012,2.01E+13,3/11/2012,MALE,26,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
wwx8gssuvy,3/6/2012,2.01E+13,3/6/2012,MALE,24,facebook,3,en,direct,direct,linked,Web,Windows Desktop,Firefox,CA
2qh4nycre6,3/6/2012,2.01E+13,3/7/2012,FEMALE,41,facebook,12,en,api,other,untracked,Web,iPad,Mobile Safari,US
3tq27bvijh,3/6/2012,2.01E+13,3/6/2012,-unknown-,,basic,6,en,direct,other,,iOS,Other/Unknown,-unknown-,FR
hgtl1bxf36,3/6/2012,2.01E+13,3/23/2012,FEMALE,27,basic,0,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,FR
x9shdr6zd4,3/6/2012,2.01E+13,3/8/2012,FEMALE,,basic,0,en,seo,google,linked,Web,Mac Desktop,Safari,IT
vsqrlaofl6,3/6/2012,2.01E+13,3/7/2012,MALE,65,basic,3,en,sem-non-brand,vast,,Web,Other/Unknown,-unknown-,other
4d9t6bk8hy,3/6/2012,2.01E+13,3/6/2012,-unknown-,,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
jtp943a5k6,3/6/2012,2.01E+13,3/6/2012,MALE,38,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
16duqhugy1,3/6/2012,2.01E+13,4/6/2012,MALE,29,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Safari,ES
7tb2qmh90n,3/6/2012,2.01E+13,,MALE,37,facebook,0,en,direct,direct,omg,iOS,Windows Desktop,IE,NDF
ixykyjr5xk,3/6/2012,2.01E+13,7/17/2012,FEMALE,2014,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
n9dtnr5vha,3/6/2012,2.01E+13,3/9/2012,-unknown-,,basic,12,en,api,other,omg,Web,Mac Desktop,Safari,US
0zpxpgyzdf,3/6/2012,2.01E+13,,MALE,47,basic,0,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
cawt1jwddu,3/6/2012,2.01E+13,3/6/2012,FEMALE,68,basic,3,en,direct,direct,untracked,Web,Windows Desktop,IE,US
s37p50sqw7,3/6/2012,2.01E+13,3/15/2012,FEMALE,34,basic,0,en,sem-non-brand,google,untracked,Web,Windows Desktop,Chrome,US
f249nsn7js,3/6/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
0pa546b5cc,3/6/2012,2.01E+13,3/6/2012,MALE,51,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,US
5gavakeux2,3/6/2012,2.01E+13,3/6/2012,MALE,29,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,FR
njmhjdk51b,3/6/2012,2.01E+13,3/16/2012,FEMALE,32,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
2ykimb2iq6,3/6/2012,2.01E+13,,MALE,46,facebook,3,en,sem-non-brand,bing,,Web,Other/Unknown,-unknown-,NDF
9ogh2vtwxr,3/6/2012,2.01E+13,3/7/2012,MALE,40,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
gtim1v039h,3/6/2012,2.01E+13,7/13/2012,MALE,48,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,GB
laoo8j9mdf,3/6/2012,2.01E+13,3/7/2012,-unknown-,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,ES
1zmumqeira,3/6/2012,2.01E+13,,FEMALE,31,facebook,0,en,sem-non-brand,google,linked,Web,Windows Desktop,Firefox,NDF
yvllwr3juv,3/6/2012,2.01E+13,4/5/2012,MALE,34,facebook,0,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,US
rfjprh73to,3/6/2012,2.01E+13,,MALE,43,facebook,0,en,other,craigslist,linked,Web,Mac Desktop,Chrome,NDF
v7aeg0zb74,3/6/2012,2.01E+13,,FEMALE,33,basic,0,en,other,facebook-open-graph,linked,Web,Mac Desktop,Chrome,NDF
qwetaybtx0,3/6/2012,2.01E+13,3/16/2012,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
z0gh0580ct,3/6/2012,2.01E+13,,-unknown-,,basic,1,en,other,other,,Web,Other/Unknown,-unknown-,NDF
ia0b4op88w,3/6/2012,2.01E+13,10/20/2012,FEMALE,43,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,GB
2bgz0cjfyp,3/6/2012,2.01E+13,3/7/2012,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
wsxpqyt72o,3/6/2012,2.01E+13,4/5/2012,-unknown-,,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
be3ns9m7rz,3/6/2012,2.01E+13,,MALE,43,facebook,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,NDF
c9lawqqudj,3/6/2012,2.01E+13,,MALE,47,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
1o4c7u9mbg,3/6/2012,2.01E+13,10/28/2012,FEMALE,37,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Chrome,US
5pmh2blbup,3/6/2012,2.01E+13,,MALE,28,facebook,0,en,sem-non-brand,vast,untracked,Web,Mac Desktop,Safari,NDF
k2r1p3dlvw,3/6/2012,2.01E+13,,MALE,53,basic,0,en,sem-brand,google,untracked,Web,Other/Unknown,-unknown-,NDF
0tvhl259cg,3/6/2012,2.01E+13,,MALE,44,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,NDF
54g32f7suw,3/6/2012,2.01E+13,,FEMALE,,basic,0,en,other,other,omg,Web,Mac Desktop,Safari,NDF
vy9gwgasy7,3/6/2012,2.01E+13,,-unknown-,,basic,0,nl,content,google,omg,Web,iPad,Mobile Safari,NDF
82ff3jx1zt,3/6/2012,2.01E+13,,FEMALE,2014,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
jqirya3ndw,3/6/2012,2.01E+13,,MALE,41,basic,1,en,sem-brand,google,untracked,Web,Windows Desktop,Firefox,NDF
g0744mop8q,3/6/2012,2.01E+13,,FEMALE,33,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
y6ey85xe5j,3/6/2012,2.01E+13,3/6/2012,MALE,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
v5yrxlr9vt,3/6/2012,2.01E+13,3/6/2012,MALE,31,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
4lgdcvmuc1,3/6/2012,2.01E+13,,FEMALE,60,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF
mwx8zpjoeq,3/7/2012,2.01E+13,,-unknown-,,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,NDF
z2kld0o8x3,3/7/2012,2.01E+13,3/7/2012,FEMALE,40,facebook,3,en,direct,direct,,Web,Other/Unknown,-unknown-,other
i3ylap5ahx,3/7/2012,2.01E+13,1/2/2013,FEMALE,49,basic,0,en,seo,other,linked,Web,Mac Desktop,Chrome,DE
cxa5em86i2,3/7/2012,2.01E+13,3/13/2012,FEMALE,54,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,FR
gnl3u1eg3e,3/7/2012,2.01E+13,,FEMALE,28,basic,0,en,other,other,untracked,Web,Mac Desktop,Chrome,NDF
9ptpzfqv8t,3/7/2012,2.01E+13,,FEMALE,34,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
jwg98d5gr8,3/7/2012,2.01E+13,,FEMALE,45,basic,0,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,NDF
quk25ssq6a,3/7/2012,2.01E+13,3/11/2012,FEMALE,74,facebook,0,en,sem-non-brand,google,untracked,Web,Windows Desktop,Firefox,FR
pf73wvdij4,3/7/2012,2.01E+13,3/7/2012,MALE,27,basic,3,en,direct,direct,tracked-other,Web,Mac Desktop,Chrome,US
540qknsdci,3/7/2012,2.01E+13,,FEMALE,31,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
c3y7eszhzk,3/7/2012,2.01E+13,,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
vzdmum4ts4,3/7/2012,2.01E+13,3/28/2012,MALE,44,facebook,0,en,other,other,untracked,Web,Windows Desktop,Chrome,FR
6p02qfqam8,3/7/2012,2.01E+13,,MALE,35,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
zup1ulzv4q,3/7/2012,2.01E+13,3/26/2012,-unknown-,,basic,0,en,sem-non-brand,google,untracked,Web,Windows Desktop,IE,US
wcu914xpyb,3/7/2012,2.01E+13,3/11/2012,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
5trwf61yqi,3/7/2012,2.01E+13,3/8/2012,FEMALE,37,facebook,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Chrome,FR
t5jzdd7k2d,3/7/2012,2.01E+13,,MALE,42,basic,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF
u6vg2thawb,3/7/2012,2.01E+13,,-unknown-,41,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
toi9pehfum,3/7/2012,2.01E+13,3/15/2012,FEMALE,31,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
k4x55q85vw,3/7/2012,2.01E+13,3/14/2012,MALE,38,facebook,0,en,content,google,untracked,Web,Mac Desktop,Chrome,US
5wmkolgmhk,3/7/2012,2.01E+13,,FEMALE,57,facebook,0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,NDF
aa0qzcbsk7,3/7/2012,2.01E+13,,FEMALE,60,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
p6ga5ujyzk,3/7/2012,2.01E+13,,MALE,43,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
itnqmv6hcj,3/7/2012,2.01E+13,3/7/2012,-unknown-,,basic,3,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
kqjaahl4b1,3/7/2012,2.01E+13,3/7/2012,MALE,39,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
c3ngi9f837,3/7/2012,2.01E+13,,FEMALE,22,facebook,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
pdr0hz8awh,3/7/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
i7l0uo0bwp,3/7/2012,2.01E+13,3/7/2012,FEMALE,35,basic,3,en,direct,direct,untracked,Web,Android Phone,Android Browser,US
12p6jdhp4f,3/7/2012,2.01E+13,3/7/2012,MALE,44,facebook,3,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
v710lgsr5e,3/7/2012,2.01E+13,3/7/2012,-unknown-,25,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
nao5qsm0rp,3/7/2012,2.01E+13,,MALE,50,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
06s7nq54mb,3/7/2012,2.01E+13,,FEMALE,50,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
b741ekhqrx,3/7/2012,2.01E+13,3/7/2012,-unknown-,,basic,3,en,sem-brand,google,linked,Web,Windows Desktop,Chrome,US
31qheb5wjn,3/7/2012,2.01E+13,,MALE,24,facebook,0,ko,direct,direct,omg,Web,Mac Desktop,Safari,NDF
sskav4btta,3/7/2012,2.01E+13,9/20/2012,MALE,30,facebook,0,en,direct,direct,marketing,Web,Mac Desktop,Safari,US
krkjo6pyxm,3/7/2012,2.01E+13,3/8/2012,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,GB
vbmo9glimb,3/7/2012,2.01E+13,6/8/2012,FEMALE,25,facebook,3,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,other
q3aoz75uzt,3/7/2012,2.01E+13,3/11/2012,MALE,33,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,AU
4dc63uhhii,3/7/2012,2.01E+13,,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
ey15di1har,3/7/2012,2.01E+13,,FEMALE,24,facebook,0,en,direct,direct,linked,iOS,Android Phone,Chrome Mobile,NDF
40zok0n4pk,3/7/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF
i87myezn2k,3/7/2012,2.01E+13,3/8/2012,MALE,31,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,ES
yf3fg9swm7,3/7/2012,2.01E+13,,FEMALE,36,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
huqbnqnl1a,3/7/2012,2.01E+13,,MALE,,facebook,12,en,api,other,untracked,Web,Mac Desktop,Safari,NDF
j0pms5w3im,3/7/2012,2.01E+13,3/8/2012,FEMALE,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
b88f6q3kaz,3/7/2012,2.01E+13,4/4/2012,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,IT
j5dlxi56q9,3/7/2012,2.01E+13,,MALE,29,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
n1zq8sr2nl,3/7/2012,2.01E+13,3/9/2012,MALE,73,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
8c5zpdq4xg,3/7/2012,2.01E+13,3/7/2012,-unknown-,46,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US
7mwz80x5n6,3/7/2012,2.01E+13,3/7/2012,FEMALE,30,facebook,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
wmgjbs8sjn,3/7/2012,2.01E+13,3/7/2012,FEMALE,44,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
hd5vezzqym,3/7/2012,2.01E+13,,FEMALE,38,basic,0,en,other,craigslist,untracked,Web,iPad,Mobile Safari,NDF
njxzplnknw,3/7/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
hxyg0og1qw,3/7/2012,2.01E+13,3/20/2012,FEMALE,29,basic,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,other
fllbw6etkl,3/7/2012,2.01E+13,3/9/2012,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,CA
rmmn836q8r,3/7/2012,2.01E+13,,FEMALE,43,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
2pb3tw69ya,3/7/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
tcdwyvrdcc,3/7/2012,2.01E+13,3/7/2012,FEMALE,33,facebook,3,en,direct,direct,omg,Web,Mac Desktop,Safari,US
cnngwrfzfc,3/7/2012,2.01E+13,,MALE,52,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
hseslojpq8,3/7/2012,2.01E+13,3/9/2012,FEMALE,33,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
ez8ax9rqre,3/7/2012,2.01E+13,6/16/2012,FEMALE,29,basic,3,en,direct,direct,untracked,Web,Windows Desktop,IE,other
1v8icsp8sf,3/7/2012,2.01E+13,3/20/2012,FEMALE,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
28efzmqjop,3/7/2012,2.01E+13,,FEMALE,39,basic,0,en,direct,direct,omg,Web,iPad,Mobile Safari,NDF
0emzvslyit,3/7/2012,2.01E+13,,FEMALE,62,basic,0,en,other,other,linked,Web,Windows Desktop,IE,NDF
0vjkxq630a,3/7/2012,2.01E+13,3/7/2012,MALE,29,facebook,3,en,other,other,untracked,Web,Mac Desktop,Firefox,US
2dxc42456s,3/7/2012,2.01E+13,,MALE,39,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
xogj2otx08,3/7/2012,2.01E+13,3/12/2012,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,FR
164w9tm686,3/7/2012,2.01E+13,3/8/2012,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
797di6pyhe,3/7/2012,2.01E+13,4/13/2012,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
693mnocev4,3/7/2012,2.01E+13,3/9/2012,FEMALE,38,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other
36i4h6qxl3,3/7/2012,2.01E+13,3/7/2012,FEMALE,47,facebook,3,en,content,google,tracked-other,Web,Android Tablet,IE,US
luk59q2llf,3/7/2012,2.01E+13,3/12/2012,-unknown-,,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,FR
5h4i6x36bv,3/7/2012,2.01E+13,,FEMALE,66,facebook,0,en,seo,google,linked,Web,Mac Desktop,Chrome,NDF
ek7h9ph6os,3/7/2012,2.01E+13,,MALE,34,basic,0,en,other,other,,Web,Other/Unknown,-unknown-,NDF
g8u23uduwd,3/7/2012,2.01E+13,3/11/2012,FEMALE,39,facebook,0,en,sem-non-brand,bing,untracked,Web,Other/Unknown,-unknown-,FR
16iclv1p9t,3/7/2012,2.01E+13,3/7/2012,-unknown-,,basic,0,en,other,other,omg,Web,Windows Desktop,Chrome,US
wlr92pea0a,3/7/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
bt6u8qleik,3/7/2012,2.01E+13,3/10/2012,FEMALE,,basic,0,en,seo,google,untracked,Web,Windows Desktop,IE,IT
wm8xiuu1kf,3/8/2012,2.01E+13,,MALE,26,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
cx219detb1,3/8/2012,2.01E+13,,FEMALE,41,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
9fid4oc8jr,3/8/2012,2.01E+13,,MALE,110,facebook,0,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
mtzsy71ggm,3/8/2012,2.01E+13,6/2/2012,MALE,43,facebook,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
ixzra1j7nw,3/8/2012,2.01E+13,3/12/2012,-unknown-,,basic,0,en,direct,direct,omg,Web,Windows Desktop,IE,other
a1iegiojyn,3/8/2012,2.01E+13,,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
pl5h01c9zx,3/8/2012,2.01E+13,3/8/2012,MALE,48,basic,0,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
qfi96pjgzq,3/8/2012,2.01E+13,,-unknown-,,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Chrome,NDF
847zq4bcha,3/8/2012,2.01E+13,3/8/2012,MALE,31,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
i5pf5q5wds,3/8/2012,2.01E+13,,FEMALE,27,basic,0,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
g6api8m7pe,3/8/2012,2.01E+13,,FEMALE,43,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
9i1hm6bkb5,3/8/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
yw0uv573s4,3/8/2012,2.01E+13,3/20/2012,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
tpht0dpt2e,3/8/2012,2.01E+13,3/8/2012,FEMALE,63,basic,3,en,sem-brand,google,linked,Web,Windows Desktop,Firefox,NL
fpylaskxr2,3/8/2012,2.01E+13,,FEMALE,22,facebook,0,en,direct,direct,linked,Web,iPhone,Mobile Safari,NDF
qbklrgkwoo,3/8/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
0eyr7iaxrd,3/8/2012,2.01E+13,3/15/2012,-unknown-,37,basic,0,en,other,other,untracked,Web,Windows Desktop,Chrome,other
097j9lone5,3/8/2012,2.01E+13,3/11/2012,-unknown-,105,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
gdhlf9pkd4,3/8/2012,2.01E+13,,FEMALE,28,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,NDF
ne758043xg,3/8/2012,2.01E+13,,FEMALE,36,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
gm5jfc3d9k,3/8/2012,2.01E+13,,MALE,38,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
wtbcwmtbdz,3/8/2012,2.01E+13,3/27/2012,FEMALE,37,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
mmgpsz4rhj,3/8/2012,2.01E+13,9/14/2012,FEMALE,2014,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
8yvlqgoxmd,3/8/2012,2.01E+13,3/8/2012,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
0ivdvzmj8e,3/8/2012,2.01E+13,3/9/2012,-unknown-,,basic,3,en,other,other,omg,Web,Mac Desktop,Safari,US
wvzfqb5grw,3/8/2012,2.01E+13,3/16/2012,FEMALE,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
1b8w4etb4z,3/8/2012,2.01E+13,3/8/2012,FEMALE,29,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
5jhg8jj0gn,3/8/2012,2.01E+13,,FEMALE,58,basic,0,en,sem-brand,google,tracked-other,Web,Mac Desktop,Firefox,NDF
8fzbaqhabu,3/8/2012,2.01E+13,5/7/2012,MALE,31,facebook,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
sjem4yiy5i,3/8/2012,2.01E+13,11/12/2012,MALE,42,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
by8kj2n6zi,3/8/2012,2.01E+13,3/10/2012,-unknown-,34,facebook,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,IT
uotl03j3am,3/8/2012,2.01E+13,,FEMALE,47,basic,0,en,other,other,omg,Web,Windows Desktop,Chrome,NDF
72euobbfvw,3/8/2012,2.01E+13,3/8/2012,FEMALE,29,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
4cwdobspnx,3/8/2012,2.01E+13,,MALE,36,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
x8m7bjjgtn,3/8/2012,2.01E+13,3/8/2012,MALE,2014,basic,3,en,sem-brand,google,untracked,Web,Mac Desktop,Firefox,DE
9gxukviurx,3/8/2012,2.01E+13,,MALE,24,facebook,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
zjo9xxhteu,3/8/2012,2.01E+13,,FEMALE,35,facebook,0,en,direct,direct,omg,iOS,Windows Desktop,Chrome,NDF
wna1tzipf2,3/8/2012,2.01E+13,3/8/2012,FEMALE,38,basic,3,en,direct,direct,linked,Web,Mac Desktop,Safari,US
qh1dpr5q9q,3/8/2012,2.01E+13,3/8/2012,-unknown-,,basic,0,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,other
9fufjdgraz,3/8/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
k1tgbdbx7d,3/8/2012,2.01E+13,3/8/2012,FEMALE,44,facebook,3,en,sem-brand,google,linked,Web,Mac Desktop,Firefox,US
3xdg707csz,3/8/2012,2.01E+13,,-unknown-,,basic,3,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
fs0xgrhwzz,3/8/2012,2.01E+13,,FEMALE,33,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
5a9qdzi75l,3/8/2012,2.01E+13,,MALE,40,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
xvces7o9j7,3/8/2012,2.01E+13,3/27/2012,FEMALE,34,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
uqktbsezuo,3/8/2012,2.01E+13,8/23/2012,MALE,42,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
ggly1vtrj9,3/8/2012,2.01E+13,3/8/2012,FEMALE,28,facebook,3,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
6up3vlsvcg,3/8/2012,2.01E+13,,FEMALE,30,facebook,3,pt,direct,direct,linked,Web,Mac Desktop,Safari,NDF
qyukhu0dfn,3/8/2012,2.01E+13,3/8/2012,MALE,28,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
xbfneiq1wm,3/8/2012,2.01E+13,,MALE,58,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
yqjwoxbdd1,3/8/2012,2.01E+13,,MALE,61,facebook,0,en,direct,direct,omg,Web,Android Tablet,IE,NDF
acwkx4pl61,3/8/2012,2.01E+13,,FEMALE,63,facebook,0,it,content,facebook,,Web,Other/Unknown,-unknown-,NDF
x9evqc5i7b,3/8/2012,2.01E+13,,FEMALE,29,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
yzjg7q88is,3/8/2012,2.01E+13,,MALE,39,facebook,0,en,other,other,,Web,Other/Unknown,-unknown-,NDF
perym4ab8y,3/8/2012,2.01E+13,8/7/2012,MALE,33,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
klp66tbxxz,3/8/2012,2.01E+13,,MALE,36,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
wzpa1zezkb,3/8/2012,2.01E+13,3/9/2012,FEMALE,36,basic,0,en,direct,direct,untracked,Web,iPhone,-unknown-,US
n0y1ofvf07,3/8/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
kp5v1ydnow,3/8/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,NDF
3gcuh45c39,3/8/2012,2.01E+13,3/15/2012,MALE,29,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other
83v4xibmq9,3/8/2012,2.01E+13,3/8/2012,-unknown-,,basic,3,en,sem-non-brand,google,untracked,Web,Windows Desktop,Firefox,other
bylgh5ii02,3/8/2012,2.01E+13,,FEMALE,37,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
nlmd98phds,3/8/2012,2.01E+13,3/8/2012,-unknown-,43,basic,3,en,direct,direct,linked,Web,Mac Desktop,Safari,FR
